Time	cb	gl	xy
1.077000000000000000e+03	8.375462725341126236e-01	1.313392075259768177e+01	6.453274854148264517e+00
1.080000000000000000e+03	8.314442473275933665e-01	1.324009448903944985e+01	6.487368446443084302e+00
1.083000000000000000e+03	8.210911323975694787e-01	1.322072154754154205e+01	6.477485521077327668e+00
1.086000000000000000e+03	8.002132168761512121e-01	1.331293083916749609e+01	6.517703069050971187e+00
1.089000000000000000e+03	7.886420712354902385e-01	1.334876307938597684e+01	6.523307400839389203e+00
1.092000000000000000e+03	7.814078917768161325e-01	1.333883090376986935e+01	6.504983197370630243e+00
1.095000000000000000e+03	7.803874523177609657e-01	1.332895733701385232e+01	6.495248087071331611e+00
1.098000000000000000e+03	7.763782145715463212e-01	1.326641794066580715e+01	6.461572693692242630e+00
1.101000000000000000e+03	7.750926744606978502e-01	1.325123764242941782e+01	6.438291797888399337e+00
1.104000000000000000e+03	7.674781264315539975e-01	1.333905887988864691e+01	6.491329014565426547e+00
1.107000000000000000e+03	7.593466818314338340e-01	1.335290354553892200e+01	6.502355708913657217e+00
1.110000000000000000e+03	7.640855874042344897e-01	1.337004736430157337e+01	6.510183397741753808e+00
1.113000000000000000e+03	7.616131469085221095e-01	1.333325775460642859e+01	6.482989065594785494e+00
1.116000000000000000e+03	7.440069250567512560e-01	1.344485870275690864e+01	6.526358677780447870e+00
1.119000000000000000e+03	7.284098285101419101e-01	1.351964589192757416e+01	6.567908428675760746e+00
1.122000000000000000e+03	7.098232886225237515e-01	1.368451694895320436e+01	6.637649501336472468e+00
1.125000000000000000e+03	6.964973649020512747e-01	1.390587791215755864e+01	6.723348803380191363e+00
1.128000000000000000e+03	6.901782253653345744e-01	1.396850228907422498e+01	6.752762884634186058e+00
1.131000000000000000e+03	6.848186064910879445e-01	1.406488298680748095e+01	6.787807633548742281e+00
1.134000000000000000e+03	6.764430023236638334e-01	1.413716623515443516e+01	6.822702064679150524e+00
1.137000000000000000e+03	6.612979887598565698e-01	1.425807917768663380e+01	6.882240144142543592e+00
1.140000000000000000e+03	6.608922248415275424e-01	1.436698196800848493e+01	6.939155807812927179e+00
1.143000000000000000e+03	6.629398533341761546e-01	1.434197593590230113e+01	6.943382382985849866e+00
1.146000000000000000e+03	6.672497323217578824e-01	1.433889766053848014e+01	6.936298701993578675e+00
1.149000000000000000e+03	6.630669669672254463e-01	1.437023777644144573e+01	6.953698266195431188e+00
1.152000000000000000e+03	6.604602440907660910e-01	1.435729708244494418e+01	6.967274499457909442e+00
1.155000000000000000e+03	6.599329874025935405e-01	1.444160171476726084e+01	7.004003057700903589e+00
1.158000000000000000e+03	6.559282258493983608e-01	1.445870598354692049e+01	7.009632405884867801e+00
1.161000000000000000e+03	6.604386843934090257e-01	1.460765197109031632e+01	7.065743362780708026e+00
1.164000000000000000e+03	6.614061288388932702e-01	1.456054888299753891e+01	7.034264367503798354e+00
1.167000000000000000e+03	6.432264317797505848e-01	1.459043393767632857e+01	7.051603870472066049e+00
1.170000000000000000e+03	6.458658942708660478e-01	1.468618094080801662e+01	7.061152497687431584e+00
1.173000000000000000e+03	6.381564670980569565e-01	1.474319415950221668e+01	7.082645218552696242e+00
1.176000000000000000e+03	6.416132442453950091e-01	1.471649389968227872e+01	7.060060349890016518e+00
1.179000000000000000e+03	6.376458907124968878e-01	1.477491445900360212e+01	7.070427187877168507e+00
1.182000000000000000e+03	6.307766927973204041e-01	1.467826845758939669e+01	7.021158349707751434e+00
1.185000000000000000e+03	6.319053565780102799e-01	1.465245510715469912e+01	7.003088152271680578e+00
1.188000000000000000e+03	6.249949754260809565e-01	1.451766385273104909e+01	6.942867185873126346e+00
1.191000000000000000e+03	6.131760461175731480e-01	1.458046089420788505e+01	6.967537552280890445e+00
1.194000000000000000e+03	6.327697748073964901e-01	1.456174656755555219e+01	6.944290522848829639e+00
1.197000000000000000e+03	6.243656268394839337e-01	1.459145833407965043e+01	6.980091634845139836e+00
1.200000000000000000e+03	6.219435341189357702e-01	1.460281976928106928e+01	6.986375228543257876e+00
1.203000000000000000e+03	6.141205202250521467e-01	1.462241878587517085e+01	6.987535830789789237e+00
1.206000000000000000e+03	6.077954546396348023e-01	1.465715519515246257e+01	6.991657360717550063e+00
1.209000000000000000e+03	6.093574451121480662e-01	1.478456926406551375e+01	7.046079749061261666e+00
1.212000000000000000e+03	5.995300934571721196e-01	1.489682738793610106e+01	7.087574688650213339e+00
1.215000000000000000e+03	5.938742127606154719e-01	1.499017900891949040e+01	7.128204828423019279e+00
1.218000000000000000e+03	5.864829708450510770e-01	1.508075624620183852e+01	7.170249252984182142e+00
1.221000000000000000e+03	5.606216997450520489e-01	1.514394714772748074e+01	7.199631478314434396e+00
1.224000000000000000e+03	5.599389041338291850e-01	1.524739231629563463e+01	7.237863677045065280e+00
1.227000000000000000e+03	5.566325176093199767e-01	1.527330501075492108e+01	7.254008733671232889e+00
1.230000000000000000e+03	5.481359380237911250e-01	1.534786248183661428e+01	7.287387080581026133e+00
1.233000000000000000e+03	5.560763110782159790e-01	1.529541047302384271e+01	7.267156987001123447e+00
1.236000000000000000e+03	5.532816087456410292e-01	1.529430529176752707e+01	7.274607787941937076e+00
1.239000000000000000e+03	5.503186548399279232e-01	1.526337790881631129e+01	7.265892800584499156e+00
1.242000000000000000e+03	5.522266772059425399e-01	1.524164568827380961e+01	7.249658855250645573e+00
1.245000000000000000e+03	5.582355908576013270e-01	1.519459232933525961e+01	7.221904338527772360e+00
1.248000000000000000e+03	5.717927876623081218e-01	1.516853400489587855e+01	7.203187165180361617e+00
1.251000000000000000e+03	5.646385329024541377e-01	1.505454029587887632e+01	7.147711368462412729e+00
1.254000000000000000e+03	5.637593584490226961e-01	1.513474410518458768e+01	7.169468458123684940e+00
1.257000000000000000e+03	5.697359538866820783e-01	1.510965713186017112e+01	7.157267371947624746e+00
1.260000000000000000e+03	5.846456382836289212e-01	1.497218619541706985e+01	7.104388169363753391e+00
1.263000000000000000e+03	5.964347477771664296e-01	1.488707126705782535e+01	7.058752838727979650e+00
1.266000000000000000e+03	6.086488074919925717e-01	1.484449455847840937e+01	7.046484872532525756e+00
1.269000000000000000e+03	5.988095720494196472e-01	1.491371679650012716e+01	7.070387082128126721e+00
1.272000000000000000e+03	6.029349772139220853e-01	1.491786729260926592e+01	7.067870701778275588e+00
1.275000000000000000e+03	6.030123305698216196e-01	1.496184065487568837e+01	7.082384983980992033e+00
1.278000000000000000e+03	6.169221982083802347e-01	1.496650562911029603e+01	7.083971635974151582e+00
1.281000000000000000e+03	6.145268411160524913e-01	1.494826777161068065e+01	7.067241144490870042e+00
1.284000000000000000e+03	5.961612939221105911e-01	1.514867017387767945e+01	7.146029820414653955e+00
1.287000000000000000e+03	5.755384604963539319e-01	1.543504437554705966e+01	7.257779945148177703e+00
1.290000000000000000e+03	5.632082513809777424e-01	1.552796187578535836e+01	7.292033492784215198e+00
1.293000000000000000e+03	5.531000486205627231e-01	1.556814394294865878e+01	7.301223523294007478e+00
1.296000000000000000e+03	5.615652361445798713e-01	1.551708129575420081e+01	7.289035463664641945e+00
1.299000000000000000e+03	5.573455892423535563e-01	1.554372001943685788e+01	7.306552808581310288e+00
1.302000000000000000e+03	5.516411507145324578e-01	1.552556576827795354e+01	7.307022828214712717e+00
1.305000000000000000e+03	5.162952408758048062e-01	1.581132891095027126e+01	7.407057926355338218e+00
1.308000000000000000e+03	5.780560586768908049e-01	1.564347323807807300e+01	7.391782546583844038e+00
1.311000000000000000e+03	6.563218713366127943e-01	1.518745089486509059e+01	7.246158820054473537e+00
1.314000000000000000e+03	7.252364616238765604e-01	1.482291772496707338e+01	7.136468669619118188e+00
1.317000000000000000e+03	7.857240424572755622e-01	1.456174575917720837e+01	7.067775108103647952e+00
1.320000000000000000e+03	8.562801581658733285e-01	1.429445542322761753e+01	7.002618011276844356e+00
1.323000000000000000e+03	9.191616572941398999e-01	1.405022682297588510e+01	6.928093020864229068e+00
1.326000000000000000e+03	9.842313712556465255e-01	1.383275741945982773e+01	6.885967678705658734e+00
1.329000000000000000e+03	1.055672205709021538e+00	1.358595172003557572e+01	6.816377739343657538e+00
1.332000000000000000e+03	1.144927539769280633e+00	1.301103193670550873e+01	6.634307004151058784e+00
1.335000000000000000e+03	1.152814301943464681e+00	1.287011624093648265e+01	6.567955244219378486e+00
1.338000000000000000e+03	1.159515557627235127e+00	1.278840462469731420e+01	6.538416194341084342e+00
1.341000000000000000e+03	1.157595353327480758e+00	1.275903035814474684e+01	6.525068319850173992e+00
1.344000000000000000e+03	1.154732125006918020e+00	1.273445895949467399e+01	6.526426247001742453e+00
1.347000000000000000e+03	1.149292427574939213e+00	1.275964389857237613e+01	6.527862443546173843e+00
1.350000000000000000e+03	1.149923139172277953e+00	1.271351643168322454e+01	6.508663731979362765e+00
1.353000000000000000e+03	1.152658255978227020e+00	1.267171918786491247e+01	6.475506910297030849e+00
1.356000000000000000e+03	1.150904631839582803e+00	1.264458537570883578e+01	6.478605516889041738e+00
1.359000000000000000e+03	1.150235073075366987e+00	1.263327824621937268e+01	6.481334146924177197e+00
1.362000000000000000e+03	1.145083454284034907e+00	1.265918245776176221e+01	6.500454479188528367e+00
1.365000000000000000e+03	1.153882240191581587e+00	1.273885471803962588e+01	6.527200600794187402e+00
1.368000000000000000e+03	1.147378594796417461e+00	1.274810958949316309e+01	6.534365638378070607e+00
1.371000000000000000e+03	1.152075010210699801e+00	1.276219842038006647e+01	6.528965504362795436e+00
1.374000000000000000e+03	1.154152202357944468e+00	1.265877509904904130e+01	6.479915798968972851e+00
1.377000000000000000e+03	1.152653844709485842e+00	1.274894448642527500e+01	6.512625399032649476e+00
1.380000000000000000e+03	1.151691934053886035e+00	1.270745112214063255e+01	6.496812393546387732e+00
1.383000000000000000e+03	1.144673335109113399e+00	1.265403455282912759e+01	6.464902441165953029e+00
1.386000000000000000e+03	1.149771742755612447e+00	1.265326714986388268e+01	6.452980030875488104e+00
1.389000000000000000e+03	1.149404009350705858e+00	1.279250570126970743e+01	6.516463215805519127e+00
1.392000000000000000e+03	1.140432851784901169e+00	1.279731340379480820e+01	6.533927084759581838e+00
1.395000000000000000e+03	1.149948563760962772e+00	1.279777656797497620e+01	6.531332534720924343e+00
1.398000000000000000e+03	1.151742806722688028e+00	1.294888336497941239e+01	6.598998293625379041e+00
1.401000000000000000e+03	1.146560957499833666e+00	1.301121830848164862e+01	6.636035562541216848e+00
1.404000000000000000e+03	1.154557155058553830e+00	1.293137389411936233e+01	6.605254770544076948e+00
1.407000000000000000e+03	1.150704215587279533e+00	1.297561813432273325e+01	6.628061860084887513e+00
1.410000000000000000e+03	1.150492030335419580e+00	1.296416512493236617e+01	6.612547287217914516e+00
1.413000000000000000e+03	1.147327146859446811e+00	1.300378406797334030e+01	6.647374284106775555e+00
1.416000000000000000e+03	1.148049654031284783e+00	1.287214315918006591e+01	6.595726802270046818e+00
1.419000000000000000e+03	1.142772610213212525e+00	1.286870222554026810e+01	6.596926964196243581e+00
1.422000000000000000e+03	1.139555403342763951e+00	1.284179837664116519e+01	6.583544275370955212e+00
1.425000000000000000e+03	1.134218152325804141e+00	1.279973466947757998e+01	6.569943495146027601e+00
1.428000000000000000e+03	1.097324825401696957e+00	1.295583268916307063e+01	6.668199018741149509e+00
0.000000000000000000e+00	1.444226353784534123e+00	1.992381827913630943e+01	1.020551648862879013e+01
1.500000000000000000e+00	1.590597953850140467e+00	2.027830063240059388e+01	1.017128841408347562e+01
3.000000000000000000e+00	1.522125839439754547e+00	2.153214193468774340e+01	1.055562352258866099e+01
4.500000000000000000e+00	1.487823507812552126e+00	2.205024371292303442e+01	1.071457189072629745e+01
6.000000000000000000e+00	1.425273640168674305e+00	2.133799985419661738e+01	1.035841150997237925e+01
7.500000000000000000e+00	1.402802592414138072e+00	2.143088348183716008e+01	1.038165667759233202e+01
9.000000000000000000e+00	1.384589318886125353e+00	2.138786851537368250e+01	1.034563887806726257e+01
1.050000000000000000e+01	1.335815023254934619e+00	2.034254457493971202e+01	9.860356358908269669e+00
1.200000000000000000e+01	1.305627353963118686e+00	1.979143515519163188e+01	9.589499342450226393e+00
1.500000000000000000e+01	1.265587091568597611e+00	1.945796174597914074e+01	9.374157112321199747e+00
1.800000000000000000e+01	1.184715688905380038e+00	1.840293099383697850e+01	8.884611654516827883e+00
2.100000000000000000e+01	1.024961198969942977e+00	1.760126332169890162e+01	8.624506999067175883e+00
2.400000000000000000e+01	9.838301209453162999e-01	1.642070567447891705e+01	8.107895740821383868e+00
2.700000000000000000e+01	8.176131737017644507e-01	1.557363384230312064e+01	8.084353701962438521e+00
3.000000000000000000e+01	7.840535079994972456e-01	1.488783513431151562e+01	7.740547947852369326e+00
3.300000000000000000e+01	8.194129155910250262e-01	1.641207076365299145e+01	8.424118723210833437e+00
3.600000000000000000e+01	8.163633451349655568e-01	1.599788200307670571e+01	8.365054494001688212e+00
3.900000000000000000e+01	8.118606441408848795e-01	1.572156054766393396e+01	8.265741749525394866e+00
4.200000000000000000e+01	1.600466095338874961e-01	2.441448462433309885e+01	1.251569550132263053e+01
4.500000000000000000e+01	1.435797137758640929e-01	2.432932060968040133e+01	1.250879499245617588e+01
4.800000000000000000e+01	2.495443935192421803e-01	2.372174291204702001e+01	1.215016628620381312e+01
5.100000000000000000e+01	-1.678021918638563648e-01	2.799219904261887137e+01	1.397336930319665171e+01
5.400000000000000000e+01	-3.352888453685154424e-02	2.804308419312061673e+01	1.366543116179183670e+01
5.700000000000000000e+01	-4.494808283340079313e-02	2.762975043357033300e+01	1.354041676992616772e+01
6.000000000000000000e+01	-5.743880403735501794e-02	2.421652244710625013e+01	1.201720769874170003e+01
6.300000000000000000e+01	-7.169866673594715856e-02	2.443149468790866052e+01	1.202749324605457204e+01
6.600000000000000000e+01	-6.669236889747498509e-02	2.428301914236250525e+01	1.196554852169600736e+01
6.900000000000000000e+01	6.100824589982171142e-01	1.533018956843142000e+01	7.601190863236123363e+00
7.200000000000000000e+01	6.039840345563420865e-01	1.540634236199733920e+01	7.625146347581275741e+00
7.500000000000000000e+01	5.988026379147336486e-01	1.543180769293806520e+01	7.649840952804325411e+00
7.800000000000000000e+01	1.003713173979990492e+00	1.100168428460124659e+01	5.776521031042134879e+00
8.100000000000000000e+01	1.001831545006935054e+00	1.104867231971265262e+01	5.793540326549063479e+00
8.400000000000000000e+01	1.129680746244920542e+00	1.156265948671093469e+01	6.591908735644093298e+00
8.700000000000000000e+01	1.064890466550278081e+00	1.235002714534283186e+01	6.959916625599510631e+00
9.000000000000000000e+01	1.066294590646151619e+00	1.240209666015107715e+01	6.953000104825283856e+00
9.300000000000000000e+01	1.050256218226292448e+00	1.239892063371316411e+01	6.957963349112744389e+00
9.600000000000000000e+01	9.985002547428015740e-01	1.200715785361719590e+01	6.808586609845975524e+00
9.900000000000000000e+01	1.001907854016192090e+00	1.205225349803738055e+01	6.808834390057271868e+00
1.020000000000000000e+02	9.955676394203136770e-01	1.199905427245089840e+01	6.803904337561871074e+00
1.050000000000000000e+02	9.944087421776585112e-01	1.202512460458654253e+01	6.814306575414171618e+00
1.080000000000000000e+02	9.881134400786998340e-01	1.196360916016251075e+01	6.795327483155690906e+00
